Word,Grade,Filename,Text,num_sent,Arabic_Filename
الدالة,UE,Digital_Skills_G5.txt,استبدل الكلمات غير المستعملة أو غير المفهومة أو المكررة بما يصلح ويناسب السياق، مع حذف كلمة الشكل وكلمة الرقم عند الحاجة. يمكن لذوي الاحتياجات الخاصة الاطلاع على توصيات الاختبارات الأولى والثانية والثالثة والنهائية. بالنسبة للدرجات، يتم حساب المتوسط بتقريب الرقم العشري. دالة الحد الأدنى تستخدم لإيجاد أصغر قيمة، بينما دالة الحد الأقصى تستخدم لإيجاد أكبر قيمة. يمكن استخدام دوال أخرى للمقارنة بين الأرقام.,5,المهارات الرقمية
الخشب,UE,Artistic_Education_G5_2.txt,تم العمل على تصميم وتجفيف الأعمال في مجال الخشب، ويتكون من موضوعين كالتالي الموضوع الأول الحفر على الخشب الإعداد الموضوع الثاني الحفر على الخشب التنفيذ تم تنويع موضوعات هذا المجال لتكون مناسبة لمرحلة تعليم الطالب جامعيا، وتعزيز تجربته، حيث تم تقديم الموضوعات التثقيفية التي تعطي فكرة واسعة عن الحفر على الخشب كحرفة شعبية يدوية تاريخية عريقة قام بها الأجداد مع بروز مهاراتهم في هذا المجال.,1,الفنون
الضوء,UE,Science_G5_2.txt,يتألف الضوء من موجات كهرومغناطيسية حيث يحدث تداخل بين طاقة الكهرباء والطاقة المغناطيسية. ينتشر الضوء بسرعة كبيرة جدا إذ تبلغ سرعته في الفراغ حوالي ألف كيلومتر في الثانية تقريبا، لكن تقل سرعته عند أن يمر في وسط المادة مثل الهواء والماء والزجاج. ويعتقد بعض العلماء أنه لا يوجد في الكون شيء يتحرك بسرعة تفوق سرعة الضوء.,3,العلوم
الإسلامي,UE,ArabicLanguage_G6.txt,ينصح المضارع يتابع الناري المفرط الغني الكثير المال حصل على معلومات ثرية والجماعة خلفاء الخليفة من يتولى أمر المسلمين، وكان الخلفاء الراشدين الصحابي المنسوب إلى الصحابة وهو من لقي النبي صلى الله عليه وسلم مؤمنا على الإسلام كان أبو بكر الصديق الله من أول من رسخ الدولة الإسلامية، والجمع خلفاء وخلفاء.,1,اللغة العربية
التنسيق,UE,Digital_Skills_G4.txt,صححوا الإملاء والكلمات في النصوص واستبدلوا الكلمات غير المستعملة أو غير المفهومة أو المكررة بما يناسب السياق، مع حذف كلمة الشكل وكلمة الرقم دقق لفحص المؤيدات الصحية والغير صحيه الأطعمة الصحية والغير صحية المجموعة التحميل محظور النقل الحر عرض الشرائح مراجعة إذا لم تتمكن من رؤية علامة التبويب تنسيق الصورة فهذا يعني أنك لم تضغط على الصورة.,1,المهارات الرقمية
الرزق,UE,Science_G4.txt,صحيح الإملاء واستبدل كلمة الشكل وكلمة الرقم بالكلمات المناسبة أين تعيش النباتات؟ قال تعالى وسخر لكم ما في السماوات وما في الأرض جميعا منه، فالنباتات تعيش على اليابسة على الأرض. جعل الله الأرض مكانا للعيش للكائنات الحية، وأنزل من السماء ماء ليربت الثمار وتنمو وتزدهر، وهذه هي رزقة للبشر. لذلك لا تجعلوا لله شريكا وكيفية تتفاعل مكونات البيئة يتعلمونها. كيف تحصل المخلوقات الحية على الغذاء وكيف تؤثر التغيرات في البيئة عليها يمثل فصلا هاما. تقول سورة البقرة أثر الذين أقلوا الله فهم كافرون. هذه المفردات تعبر عن مفهوم النظام البيئي وكيف تتفاعل معه المخلوقات الحية والأشياء غير الحية في بيئتهم.,6,العلوم
الودعان,UE,Science_G5.txt,العالمان محمد السعدون ومحمد الودعان يعملان في جامعة الملك سعود على دراسة المخلوقات الحية، ويتعرفان عليها من خلال فحصها بالمجهر، وتحليلها في المختبرات لمعرفة الدورات والتغيرات في الأنظمة البيئية. كيف يتغير النظام البيئي؟ وكيف تدور المواد الأساسية اللازمة للحياة في النظام البيئي؟ الدرس الثاني كيف تتغير الأحداث الطبيعية العامة؟ مفردات فكرة الدورة المائية حركة الماء المستمرة بين سطح الأرض والهواء.,2,العلوم
التكبير,UE,Digital_Skills_G4_3.txt,تعلم الأساسيات في الدرس الثاني سطح المكتب. يمكنك أيضا استخدام الاختصارات لنقل ملفاتك إلى مجلدات رئيسية وفرعية، ونسخها أو نقلها. لتغيير إعدادات جهاز الحاسوب ومظهر سطح المكتب، يمكنك التراجع عن التنسيق السابق بالنقر على زر التراجع. كما يمكنك تغيير حجم النص بالنقر على شريط التكبير والتصغير في شريط الحالة الواقع في الجزء السفلي من النافذة، وسحب شريط التمرير يمينا للتصغير أو شريطا للتكبير.,4,المهارات الرقمية
الأوطان,UE,Sociology_G4_4.txt,عندما وصل النبي محمد صلى الله عليه وسلم إلى يثرب، المدينة المنورة، استقبله المسلمون فيها وأنشدوا طلع البدر علينا من ثنيات الوداع. وجب الشكر علينا ما دعا لله داع، وقال اللهم حبب إلينا المدينة كحبنا مكة أو أشد، وهذا يدل على حب الأوطان.,2,علم الاجتماع
اللاسلكية,UE,Digital_Skills_G4_3.txt,هو تطبيق لتحرير الصور متاح على أجهزة آيباد وآيفون وبيزاب لنظام جوجل أندرويد. يعتبر محرر الصور عبر الإنترنت. هل تعلم أن كل ما تشاهده على شاشتك يمكن طباعته على الورق؟ يمكنك طباعة النصوص والأرقام والصور والرسومات باستخدام جهاز إلكتروني ملحق بالحاسوب يسمى الطابعة. يتم توصيل الطابعة بالحاسوب عادة عبر كبل أو عبر الاتصال بالشبكة اللاسلكية لطباعة أي مستند. تأكد من أن الحاسوب متصل بالطابعة.,5,المهارات الرقمية
النتوء,UE,ArabicLanguage_G5_2.txt,تم تسمية الكعبة بهذا الاسم لأن جذور الكلمة تعني النتوء أو البرز، وسميت بهذا الاسم لأنها كانت أول بناء برز على وجه الأرض. يقول تعالى إن أول بيت وضع للناس هو الذي في بكة مباركا. الجانب الذي حددناه للعمل هو استكمال جدول الوصف للكعبة الشريفة، التي تعتبر قبلة المسلمين. كسوة الكعبة مصبوغة باللون الأسود البارز، وهي معدنة بالفضة المطلية بالذهب، مزينة بآيات قرآنية وبعبارات تسبح بجلال الله واسم النبي محمد صلى الله عليه وسلم. في الدرس الأول، سنقوم بكتابة نص وصفي من عدة فقرات.,5,اللغة العربية
الحلقات,UE,Digital_Skills_G5.txt,صحيح النص صورة الحلقات الأولمبية ويتم ذلك من خلال حدد صورة الحلقات الأولمبية واختيار خيار إزالة الخلفية من مجموعة الضبط الخاصة بعلامة تبويب تنسيق الصورة. يلاحظ وجود حد متقطع حول الصورة من علامة التبويب إزالة الخلفية في مجموعة التنقيح. يمكن استخدام خيار أدوات وضع علامات على المناطق التي يجب حفظها أو إزالتها، ويجب تحديد الأجزاء من الخلفية التي تريد الاحتفاظ بها أو إزالتها.,3,المهارات الرقمية
المدد,UE,Digital_Skills_G6.txt,استبدل الكلمات غير المستعملة أو غير المفهومة أو المكررة بما يصلح ويناسب السياق، مع حذف كلمة الشكل وكلمة الرقم المدد ثم يتحقق من الشرط، فإذا كان الشرط خطأ، يبدأ التكرار، ويتم تنفيذ اللبنات الموجودة داخل اللبنة كرر حتى، لذا يطلب المقطع البرمجي كلمة المرور مرة أخرى من المستخدم.,1,المهارات الرقمية
الغسل,UE,Life&Family_Skills_G4_3.txt,يغسل الخضروات الجذرية والدرنية والثمرية مثل الجزر والبطاطس والخيار بالماء وفرشاة جيدا، لإزالة كل ما يعلق بقشورها مع مراعاة عدم تجريحها، ثم تجفف تماما. إذا كانت هناك الكثير من الأوساخ عليها، فاغسلوها قبل أن تأكلوها للتخلص من التراب المتبقي عليها. تتنقع الخضروات الورقية في محلول ملحي، مع ملعقة ملح لكل لتر ماء لمدة بضع دقائق. ثم تشطف الأوراق ورقة فور أخرى بماء الصنبور، ثم تنفض. يهدف البرنامج الوطني لترشيد استهلاك المياه لرفع وعي المجتمع في جميع مناطق المملكة بشأن أهمية ترشيد استهلاك المياه، وتقديم الحلول وخفض استهلاك كل فرد من المياه إلى لتر واحد يوميا بحلول عام، وهو أمر حاسم في تحقيق الازدهار الاقتصادي للمملكة على المدى الطويل.,5,المهارات الحياتية
العرض,UE,Digital_Skills_G4.txt,قم بالضغط على زر إعادة تعيين من أجل التحرك بشكل أسرع في السفن الفضائية وتجنب العقبات في الطريق، والهدف الأساسي هو الحصول على عرض تقديمي جذاب وتعزيز التأثيرات البصرية للصور بالإضافة إلى تعديلات على محتوى سيرتك الذاتية. سيساعد هذا العرض التقديمي في التركيز على جودة العرض وجعل الصور تبرز وتكون أكثر جاذبية. يمكنك استخدام نمط الصور لتحسين الشرائح الخاصة بك.,3,المهارات الرقمية
الأخلاق,UE,Life&Family_Skills_G5_2.txt,دماثة الأخلاق تظهر في أن تلوم دون أن تسيء، وتنتقد دون أن تحرج، وتقنع دون أن تميز. الوسائل للتواصل اللفظي وغير اللفظي تشمل التالي إيماءات الرأس، حركات الجسد، تأكيد المعنى بمرادف الكلمة، نبرة الصوت، ابتسامات الوجه، التواصل البصري، وتوضيح الكلمة بضدها. طرق التواصل غير اللفظي في الاجتماعات التي تضم عددا كبيرا من الحضور تتضمن عرف نفسك لجيرانك ببساطة وحاول التحدث معهم بالتساوي.,3,المهارات الحياتية
الطوافة,UE,ArabicLanguage_G6.txt,الطوافة المروحية طائرة صغيرة تقلع وتهبط بطريقة عمودية بواسطة دوران المروحة المثبتة في أعلاها. حلقت رائعة، حسينة، جميلة. أتى بكلام رائع، والجمع ردود فعل جميلة. الطوافة حول الجبال والسهول ولم تجد شيئا. والجمع الرعية عامة الناس الذين عليهم رعاية الله لا يرعون مصالحهم.,5,اللغة العربية
المكالمات,UE,Digital_Skills_G5.txt,تصحيح بعض الأخطاء مكالمات الفيديو والصوتية، الدرس الثالث مشاركة الملفات لبنة ارتد إذا كنت عند الحافة لبنة اتجه نحو الاتجاه لبنة اجعل نمط الدوران الدرس الثاني رسائل البث مشروع الرسوم المتحركة في الفضاء الدرس الثاني الإنترنت وأدوات التواصل الحدود بين شبكة الإنترنت وشبكة الويب الداخلية العالمية، استخدامات أخرى لمحركات البحث الوحدة الأولى أدوات البحث الحدود بين الإنترنت وشبكة الويب العالمية البدء مع برنامج أوداسيتي، الدرس الثاني البحث عن وسائط متعددة البحث عن الصور على الشبكة الويب الداخلية إنشاء وتحرير مقاطع الفيديو، حفظها ومشاركتها التحقق من اللمسة بمؤشر الفأرة أهلا بك، ستتعلم في هذه الوحدة ماهية الشبكة وستكتشف أنواعها المختلفة، وكيفية استخدام محركات البحث للحصول على نتائج أدق.,1,المهارات الرقمية
التنمية,UE,Digital_Skills_G4_2.txt,تتولى الهيئة الملكية لمدينة الرياض تنفيذ العديد من المشاريع التنموية التي تتميز بطموحها الكبير والجودة. يمكن الانتقال إلى صفحات أخرى ذات صلة عن طريق الضغط على الروابط المقترنة.,2,المهارات الرقمية
الخضرا,UE,Digital_Skills_G4_2.txt,يشتمل برنامج الرياض الخضراء على زراعة أكثر من مليون شجرة، في جميع أنحاء العاصمة، بما يشمل الحدائق العامة وحدائق الأحياء والميادين والمساجد والمدارس والمنشآت والمرافق الأكاديمية والصحية العامة، بالإضافة إلى مطار الملك خالد. ويشمل البرنامج الأخضر أيضا النقل العام ومواقف السيارات والآبار التي توفر كميات المياه المطلوبة لسقي المزروعات بواسطة استخدام شبكات جديدة والمياه الجوفية، وهو يعتبر تحديا جديدا لدعم قارئ الوثائق الذي يحدد حجم المياه الحالي بمقدار ألف متر مكعب، وذلك من خلال ترجمة النصوص إلى العربية مع البحث في الشريط الجانبي عن برنامج الرياض الخضراء.,2,المهارات الرقمية
المقدسات,UE,Sociology_G4.txt,تحتوي منطقة مكة المكرمة على المسجد الحرام والكعبة المشرفة ومشاعر الحج، مثل عرفات ومزدلفة ومنى. كما تقع مكة المكرمة على ساحل البحر الأحمر.,2,علم الاجتماع
الهيستامين,UE,ArabicLanguage_G6_2.txt,تستخدم مضادات الهيستامين لتخفيف الحساسية وتقليل الدموع. هناك بعض الوسائل للوقاية منها فمن يطبقها يحمي عينيه من الحساسية. من هذه الوسائل اتباع نظام غذائي سليم ومتوازن، الحصول على قسط كاف من الراحة والنوم العميق لصحة عامة جيدة ولصحة العينين بشكل خاص. كما يجب تجنب مسببات الحساسية، مثل حبوب الطلع والغبار، والإكثار من الاستخدام المفرط للعدسات اللاصقة لأنها تزيد من أعراض الحساسية. يفضل تنظيف العين بلطف باستخدام الشاش الطبي أو القطن، واستخدام إحدى قطرات أو مرهم العين حسب توجيهات الطبيب المختص لتنظيفها بسهولة. يوصى بوضع كمادات ماء باردة على العينين عدة مرات يوميا، واستعمال النظارات الشمسية الأصلية للوقاية من الغبار والشمس القوية. ينصح بمنع التدليك للعين والاكتفاء بغسلها بلطف، مع تجنب التعرض لأشعة الشمس المباشرة ودرجات الحرارة المرتفعة والملوثات الهوائية.,7,اللغة العربية
التوزع,UE,Artistic_Education_G4_3.txt,يبدو أن الفرق في التوزيع المكاني هو الأفضل في الأشكال السابقة، يقول الفنان الفرنسي هنري ماتيس إن كل تأثير في لوحاته يعتمد على مبادئ التكوين، حيث يراعي المساحة التي تحتلها العناصر والفراغ الذي يحيط بها، ثم يأخذ كل عنصر مكانه المناسب في اللوحة. لوحة الستارة المصرية مصنوعة من زيت ويمر تجهيز الأخشاب بعدة مراحل، تبدأ باقتلاع أغصان الأشجار بآلات كبيرة، ومن ثم نقل الأغصان بواسطة نقليات كبيرة. يتبع ذلك استخراج اللحاء من الأغصان بواسطة أجهزة خاصة، ثم تقطيعها إلى كتل وشرائح متنوعة الأحجام والأشكال. بعد ذلك يتم ترصيف الكتل والشرائح الخشبية لتجفيفها، وتشكيلها وتصنيعها. استخدم البشر الأخشاب في بناء القوارب والمنازل والعربات، وغيرها من الضروريات اليومية. نجد في المنزل العديد من القطع الخشبية التي نستخدمها في حياتنا اليومية.,6,الفنون
الحمضيات,UE,Islamic_Studies_G5_2.txt,الدرس الخامس معرفة الرب الدرس السادس دلائل معرفة الله عز وجل الدرس السابع استحقاق الله للعبادة الدرس الثامن الدعاء والاستغاثة اذكر صفة قراءة النبي للقرآن واذكر موقفا من مواقف النبي صلى الله عليه وسلم يدل على بكائه وخشوعه عند سماع فضل تلاوة القرآن الكريم. عن أبي موسى الأشعري قال رسول الله صلى الله عليه وسلم مثل المؤمن الذي يقرأ القرآن مثل الأترجة، ريحها طيب وطعمها طيب، ومثل المؤمن الذي لا يقرأ القرآن مثل التمرة، لا ريح لها وطعمها حلو، ومثل المنافق الذي يقرأ القرآن مثل الريحانة، ريحها طيب وطعمها مر، ومثل المنافق الذي لا يقرأ القرآن كمثل الحنظلة، ليس لها ريح وطعمها مر. الحنظلة هي نوع من الفاكهة من فصيلة الحمضيات، ذات خاصية غير مرضية، تعبر في المثل عن شيء مر على الطعم وغير مستساغ. أخرجه البخاري برقم ومسلم برقم، واللفظ للإمام مسلم. برواية الحديث عن أبي موسى الأشعري، وهو عبد الله بن قيس الأشعري. يصفه بكونه حسن الصوت عند قراءة القرآن الكريم، مما يظهر تفضيل المؤمن القارئ للقرآن على غيره.,6,الدراسات الإسلامية
الملاحظة,UE,Science_G4.txt,الطريقة العلمية تقوم على المهارات العلمية. في الوحدة الأولى عن المخلوقات الحية، يركز الدرس الأول على ممالك المخلوقات الحية وتصنيفها. في الدرس الثاني، يتم التركيز على الملاحظة العلمية وقراءة العلوم. تتضمن المراجعة الوافية للفصل الأول ونموذج اختبار. في الفصل الثاني، يتناول الدرس الأول المملكة الحيوانية والحيوانات اللافقرية. التركيز يكون على المهارات، خاصة التصنيف في الدرس الثاني الذي يتطرق إلى الحيوانات الفقارية. في نهاية الفصل، يتعلم الطلاب حماية الحيوانات وأجهزة أجسامها. يتعرفون على كيفية التنقل في الماء للطيور بمساعدة الأرجل. يتضمن الفصل الثاني مراجعة ونموذج اختبار من وزارة التعليم. ويحث الطلاب على الإثراء والتوسع في المعلومات والمهارات. يعتمد استنتاج الطلاب على الكلمات المناسبة للتعبير عن فهمهم العلمي ومهاراتهم. وهو مفيد لتقوية الاستيعاب والفهم العلمي والعلمية.,12,العلوم
التطوير,UE,Digital_Skills_G4_3.txt,تتولى الهيئة الملكية لمدينة الرياض تنفيذ العديد من البرامج والمشاريع التطويرية التي تتميز بطابعها الانتقالي. يمكن الانتقال إلى صفحات أخرى ذات صلة عن طريق الروابط المتشعبة.,2,المهارات الرقمية
الحلزون,UE,Science_G5.txt,تتصاهر الثدييات حوالي نوعا، منها الحوت الحلزوني، وتنتمي إلى شعبة الفقاريات. تشمل الفقاريات الأسماك والزواحف والطيور والثدييات التي يبلغ عددها حوالي مليون نوع. تعتبر شعبة الفقاريات بين أكثر الشعب تنوعا، وتشترك جميع الفقاريات في وجود العمود الفقري، بما في ذلك قشريات اللافقاريات كالحشرات والعناكب، من النواحي البيولوجية والنفسية والفسيولوجية.,3,العلوم
التهوية,UE,Artistic_Education_G4_3.txt,ألوان المينا الباردة يمكن استبدالها بألوان الزجاج، حيث إن ألوان الزجاج ذات رائحة نفاذة يمكن أن تؤثر سلبا على الدمغ. لذا، أنا أستخدمها في أماكن مفتوحة وجيدة التهوية، تحت إشراف معلمي أو معلمتي أو والدي. نمارس خطوات تنفيذ لوحة زخرفية عن طريق رسم التصميم على الورق الأبيض.,3,الفنون
المذاكرة,UE,Science_G4_3.txt,تتنوع المهن التي يلتحق بها الأشخاص حول العالم، ومن بين المهن المرموقة على مستوى العلوم، يعد الطب واحدا من أهم العلوم الصحية الضرورية للجميع. فالطبيب يسهم في التشخيص والعلاج والوقاية من الأمراض. يجب علي حتى أصبح طبيبا وأحقق طموحاتي العالية، أن أنظم وقتي في المذاكرة، وأتناول وجباتي الصحية، وأن أتحلى بالصبر والمثابرة، وأتواصل مع الآخرين وأتحمل المسؤولية.,3,العلوم
التماسك,UE,Artistic_Education_G5_2.txt,تحضير الطين المناسب لطريقة التشكيل، من حيث الخواص وقوة التماسك، والقابلية للدمج والتشكيل تتمثل في ترطيب الطينة على قطعة من القماش الماص للرطوبة لتسهيل رفعها. بعد ذلك، يتم تقطيع الطينة إلى شرائح وتحديد سماكتها حسب طبيعة الجسم المراد تشكيله والوظيفة التي سيتم إنتاجها منه. وقبل البدء بالتشكيل، يتم تقديم التصميم المعد وتجهيز كافة الشرائح اللازمة للعمل.,3,الفنون
المتناهي,UE,Artistic_Education_G6_2.txt,اللاينوليوم عبارة عن خامة من البلاستيك مطاطي المصنعة لها سطح أملس مستوى، ويوجد منه النوع الأول سميك، غالبا ما يكون لونه أخضر وله سطح أملس، ويتميز بسهولة الحفر عليه. إنه رخيص الثمن ولا يستغرق الكثير من الوقت للعمل به، إلا أن عيبه أن سطحه الأملس لا يتشرب اللون تماما مما قد يؤدي إلى نتائج غير إيجابية تماما. النوع الثاني له لون بني وسطحه صلب نسبيا، ويتطلب جهدا ووقتا أكثر عند الحفر عليه. كما يتطلب الدقة والانتباه المتناهي في الحفر. يتميز بأن جزيئات سطحه قابلة للامتصاص مما يساعد على امتصاص اللون وبالتالي إعطاء نتائج جيدة. قطع اللاينوليوم الأخضر.,6,الفنون
الإعرابية,UE,ArabicLanguage_G4_2.txt,استبدل الكلمات غير المستعملة أو غير المفهومة أو المكررة بما يصلح ويناسب السياق، مع حذف الكلمة الشكل والكلمة الرقم حيث تظهر الحاجة إليه وبوضع حركات للكلمات وفقا لقواعد اللغة العربية، تحاشيا للخطأ في قراءة القرآن الكريم. حينما كلف أبو الأسود الدول ذلك عام ميلادي م. فاستعان بالنقط للتمييز بين علامات الرفع والنصب والجر. وكانت طريقة الدول في تنوين نهايات الكلمات بكتابة الحركات بلون مخالف للون كتابة الكلمات بحروفها. فإذا فتح شفتاه على آخر حرف نقط نقطة واحدة بالصبغ المختلف فوق الحرف يكون هذا هو الفتح. وإذا خفض شفتاه عند آخر حرف نقط نقطة واحدة تحت الحرف بالصبغ المختلف يكون هذا هو الكسر. أما إذا ضم شفتاه جعل النقطة أمام الحرف فيكون هذا هو الضم. والتنوين كان، وعندما كثرت النقط كانت الحاجة إلى ضبط الحركات وتمييزها عن نقط الحروف. لذا وضع الخليل بن أحمد الفراهيدي الحركات الإعرابية بخطوط صغيرة علوية وسفلية للدلالة على الفتح والكسر والضم، وإذا كان الحرف منونا تكررت العلامة والسكون يكون رأس خاء بدون نقطة أو دائرة، والشدة تكون على رأس حرف الشين بدون نقطة، وللهمزة رأس عين ع لقرب مخرج الصوت بين الهمزة والعين، وغيرها من حركات الوصل والمد. وقد يصبح ممكنا بعد هذا التطوير أن يجمع الكاتب بين كتابة الحروف بنقاطها وحركاتها بلون واحد دون تشويش بينها أو تضييع لفهمها، لذلك فالنقاط والرقم أثر من آثار الإسلام في الكتابة العربية.,10,اللغة العربية
المبررات,UE,Islamic_Studies_G5_3.txt,من المبررات التي تسمح للشخص بعدم الحضور إلى صلاة الجمعة هي الحالات التي تتطلب توفير مرونة وتسهيل الحركة، مثل الحاجة الماسة لاستخدام الحمام. يقسم الفقهاء في مسألة إحداث ضرر للمسجد بالروائح الكريهة فالوصول بتلك الروائح لا يجوز، ويثبت ذلك بقول النبي صلى الله عليه وسلم لمن أكل من ذي البصلين والثوم والكراث، فلا تقربوا مسجدنا، فإن الملائكة تتأذى مما يتأذى منه بنو آدم. أثناء نقاشي مع مجموعتي بشأن هذا الحديث، تبادر إلى الذهن كيف يجب أن نحرص على أن يكون لدى المسلم رائحة طيبة عندما يقترب من دار الله، وأن من أكل الثوم أو البصل أو الكراث، ينبغي عليه عدم الذهاب إلى المسجد لكي لا يزعج الآخرين.,3,الدراسات الإسلامية
المزدحمة,UE,ArabicLanguage_G4_3.txt,بين أحد أقاربك ووالدك شحناء، أدت إلى القطيعة عدة أشهر وغدا هو أول أيام العيد، ما الدور الذي تستطيع القيام به لإصلاح العلاقة بينهما في هذه المناسبة المباركة. تستهوي المدينة سكانها بأضوائها الباهرة وشوارعها المزدحمة، فتزيد فرحتهم بها وتكبر محبتهم لها. قد حكى مهند ووصف مكانه الذي يقف به. أسمي مهند، وأنتم تشاهدون صورتي وأنا واقف أمام أحد المعالم المشهورة في مدينتي. مدينتي تقع عند منتصف الشاطئ الشرقي للبحر الأحمر وتعد البوابة البحرية والجوية للحرمين الشريفين والشريان التجاري الرئيس في البلاد، وهي إحدى أهم المدن السياحية الساحلية في وطني المملكة العربية السعودية.,5,اللغة العربية
الفطريات,UE,Science_G5.txt,تنمو الفطريات على الطعام والخبز والفاكهة وغيرها من المواد الغذائية، وقد تتسبب في حكة إذا نمت على جسم الإنسان، مثلما يحدث في مرض فطري القدم الذي يصيب بعض الرياضيين. هناك أنواع مفيدة من الفطريات يستخدمها الإنسان، مثل الخميرة التي يستخدم بعضها في صناعة المضادات الحيوية التي تقضي على البكتيريا. تختلف الفطريات عن النباتات والجراثيم الضارة التي تسبب الأمراض للإنسان والحيوان والنبات.,3,العلوم
المخاطبة,UE,ArabicLanguage_G4_3.txt,الفعل صحيح. أنا لا أقبل علاماتك، ولكن لي علامات أخرى تميزني وتميز كل نوع من أنواعي. فالفعل الماضي له علامات كثيرة من أهمها قبول تاء المتكلم، مثل فهم، فهمت. والمضارع كذلك له علامات عديدة، من أهمها دخول السين وسوف، مثل يسافر، سيسافر، سوف يسافر. والأمر كذلك من أبرز علاماته قبول ياء المخاطبة، مثل ما أروعك، يا الفعل. إن وجود علامة لكل نوع من أنواعك سيجعل كل من يتعلم اللغة العربية يفرق بينها بسهولة.,6,اللغة العربية
الطبيعة,UE,Artistic_Education_G5_2.txt,الطبيعة الحية هي كل ما خلقها الله تعالى كالغابات والصحاري والجبال والوديان والأنهار وما شابهها. الطبيعة الصامتة تعبر عن نوع من أنواع الفن، تصوير الأشكال الثابتة التي لا تتحرك ولا تتمتع بالحيوية. أبو الخير جمال كان شخصية بارزة في تاريخ التربية الفنية. الشركة التي يمثلها هي عصرية وعربية، وتقع في مدينة جدة بالمملكة العربية السعودية.,4,الفنون
الأوليين,UE,Islamic_Studies_G5_2.txt,يرفع المصلي يديه ممدودتين، أصابعه حتى تكون كفيه حذو منكبيه أو يحاذي بيديه أطراف الأذنين، قائلا الله أكبر ثم يقول سبحانك اللهم وبحمدك، وتبارك اسمك وتعالى جدك ولا إله غيرك، ثم يقول سرا أعوذ بالله من الشيطان الرجيم، بسم الله الرحمن الرحيم، ثم يقرأ سورة الفاتحة. ويجوز قراءة سورة أخرى أيضا بعد الفاتحة، أو بعض الآيات في الركعتين الأوليين. ويستحب الجهر بالقراءة إذا كان مأموما في صلاة الصبح والركعتين الأوليين من صلاة المغرب والعشاء.,3,الدراسات الإسلامية
النظافة,UE,Life&Family_Skills_G4_3.txt,افتح النوافذ للسماح للهواء النقي بدخول الغرفة، وعلق الملابس في المشاجب والأبواب لتجف بشكل صحيح. تخلص من الأشياء التي لم تعد تحتاج إليها، وغير مفرش السرير أسبوعيا لتستمتع بنوم هادئ. من المهم التحدث عن العلاقة بين نظافة غرفة النوم وتهويتها المناسبة وتأثيرها على صحة الإنسان. إذا تركنا النوافذ مفتوحة لفترة طويلة في أيام ساخنة، قد تدخل الحشرات أو تتراكم الأتربة. محمد يقوم بترتيب سريره يوميا قبل الذهاب إلى المدرسة، فهو ممارسة جيدة تعلمها. والسهم يظهر لك الطريقة الصحيحة، فكتبه ثم ناقش مع معلمك معناه لتستفيد منه في أداء واجباتك المدرسية بكفاءة. يجب الاهتمام بتنظيف المكتب بعناية، مع وضع الإضاءة على اليسار والابتعاد عن تراكم بقايا الأقلام. احرص على تنظيم الكتب والأقلام بشكل دوري، وتنظيف المكتب باستمرار. شارك زملاءك في النقاش واستمع إلى آرائهم بعناية.,9,المهارات الحياتية
الوزراء,UE,Sociology_G4.txt,جلالة الملك سلمان بن عبد العزيز، ملك المملكة العربية السعودية، وصاحب السمو الملكي الأمير محمد بن سلمان بن عبد العزيز، ولي العهد نائب رئيس مجلس الوزراء، وزير الدفاع، يقوم بتقييم الطلاب، حيث يقوم الطلاب بوضع علامة أمام العبارة الصحيحة، وعلامة أمام العبارة غير الصحيحة. التمسك بالدين، وشكر الله على نعمه، وجهود حكومتنا من أسباب الأمن ومكافحة الحرائق، تعد من مهام أمن الطرق.,2,علم الاجتماع
الميتوكندريا,UE,Science_G6.txt,عملية التنفس الخلوي عملية إطلاق الطاقة المخزنة في جزيئات الغذاء وتحريرها مثل الجلوكوز، وتحدث في الميتوكندريا. الثابتة درجة الحرارة نوع من الحيوانات ينظم بثبات درجة حرارة أجسامها حتى لو تغيرت درجة حرارة الوسط. الجذر هو الجزء من النبات الذي يثبته في الأرض، ويخزن الغذاء، ويمتص الماء والأملاح المعدنية والمواد المغذية من التربة.,3,العلوم
الاستظهار,UE,ArabicLanguage_G4.txt,صححت الإملاء والكلمات في النص قررت وزارة التعليم تدريس هذا الكتاب وطبعه على نفقتها للصف الرابع الابتدائي الفصل الدراسي الأول. واشتمل الوحدة على عنوان الآية التاسعة والتسعون من سورة الأنعام.,2,اللغة العربية
التدوير,UE,Digital_Skills_G4_3.txt,يمكنك تحريك جميع العناصر بسهولة. بالسلامة والمال، تقدم الأطعمة الصحية ووالد الدولة العربية المتحدة العمل معظم العام لإكمال الجميل له. العناوين تظهر عند تحريك الشرائح في جلسة المالية وغير المستقلة الملائمة وغير الملائمة. اضغط على مقبض التدوير، وهو عبارة عن دائرة تقع في الجزء العلوي من الصورة، سيتحول المؤشر إلى سهم دائري. اسحب بالقدر الذي تريد لتدوير الصورة فيها.,5,المهارات الرقمية
البقدونس,UE,Life&Family_Skills_G4_3.txt,صنف الخضراوات الآتي الخيار، القرع، الثوم، البقدونس، الفاصوليا، البروكلي، الجزر، البطاطا. يجب غسل الخضراوات قبل تناولها مباشرة وليس قبل تخزينها للحفاظ عليها. اختر الخضراوات التي تكون طازجة وزاهية، واختر الخضراوات التي تكون خالية من العيوب في موسمها.,3,المهارات الحياتية
